cameraid,frameid,framenum,filename,cameratranslation,camerarotation,cameraintrinsic,egotranslation,egorotation,timestamp,cameraheading,egoheading
scene-0299,fa51aec47b2e4252a2e4d07399aaf3b3,1,samples/CAM_FRONT/n008-2018-08-31-11-19-57-0400__CAM_FRONT__1535729279412404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080C23BC3E2847F8040A4D4400D155C9A400000000000000000,"{0.9707569,0.011090671,-0.0030814,-0.23978859}",2018-08-31 08:27:59.412404+00,-117.15561,-117.74351
scene-0299,bfb2287980c84308a31c9b9fdcfd3e9a,2,samples/CAM_FRONT/n008-2018-08-31-11-19-57-0400__CAM_FRONT__1535729279912404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000809A60E2BBF79C8040778E9EBA25549A400000000000000000,"{0.97055155,0.009599437,-0.0023446977,-0.24069066}",2018-08-31 08:27:59.912404+00,-117.263504,-117.8514
scene-0299,79fdbbeac9ed401c8b9d2cfe779cc6c6,3,samples/CAM_FRONT/n008-2018-08-31-11-19-57-0400__CAM_FRONT__1535729281512404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080769DC39481FA8040F8CDD0A3DE3A9A400000000000000000,"{0.9704613,0.00795062,-0.0018089288,-0.24111894}",2018-08-31 08:28:01.512404+00,-117.31516,-117.90306
scene-0101,5d1ed7d4f572488d801411d23b597c11,1,samples/CAM_FRONT/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151531412404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000800E0C933EC4B280406BDD923CDA4D98400000000000000000,"{-0.31151742,-0.006426144,-0.005975265,-0.9501999}",2018-08-01 12:25:31.412404+00,54.288406,53.70051
scene-0101,ebf2f407c5544d9f9652804d8b0fc8a8,2,samples/CAM_FRONT/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151531862404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008058E24A3E8C968040FF8192D3285898400000000000000000,"{-0.29837987,-0.0058024675,-0.004864691,-0.95441717}",2018-08-01 12:25:31.862404+00,55.86856,55.280663
scene-0101,d2730d76fb544c97a4cbfb46b67071f9,3,samples/CAM_FRONT/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151532412442.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080A09BAF97877280409E644415A36498400000000000000000,"{-0.2860784,-0.006139574,-0.003414578,-0.9581805}",2018-08-01 12:25:32.412442+00,57.341606,56.753708
scene-0101,3166a9198e8d49d5970970d824e6100d,4,samples/CAM_FRONT/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151532912404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000801803E256B7518040C0161E918F6F98400000000000000000,"{-0.2801456,-0.0055255466,-0.0023933311,-0.95993865}",2018-08-01 12:25:32.912404+00,58.050014,57.46212
scene-0101,34a91f30ee9041bbbb297ca85f9cc055,5,samples/CAM_FRONT/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151533412404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080D8A73144402F8040949223B0BF7A98400000000000000000,"{-0.2761698,-0.0046436074,-0.0030201885,-0.9610929}",2018-08-01 12:25:33.412404+00,58.5249,57.937
scene-0164,6de4d71543164073b2bf54a50905e63e,1,samples/CAM_FRONT/n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915319012465.jpg,010100008023DBF97E6ABCFA3F39B4C876BE9F9ABFFA7E6ABC7493F83F,"{0.50081235,-0.49682072,0.49634936,-0.50595796}","{{1262.8093,0,786.67847},{0,1262.8093,437.9891},{0,0,1}}",0101000080443E8DE5CEBBA3404A4D125FE9118A400000000000000000,"{0.6995492,-0.022095127,-0.0027339906,-0.7142376}",2018-05-21 08:08:39.012465+00,178.56718,178.8372
scene-0664,48ad25a992224379b71cfafda24b1b3a,1,samples/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385332012420.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080AEA13DE4DDF59C409466E648FB5290400000000000000000,"{-0.8792899,-0.0018186858,-0.002775931,-0.47627535}",2018-08-27 08:55:32.01242+00,-32.527023,-33.11492
scene-0449,b923b6f715684455b49e562f5ab7f071,1,samples/CAM_FRONT/n008-2018-09-18-12-07-26-0400__CAM_FRONT__1537287167012404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080226A356C43859A40DA84D1C7F7D38E400000000000000000,"{0.46830258,3.169838e-05,0.0037466227,-0.88356024}",2018-09-18 09:12:47.012404+00,146.436,145.8481
scene-0449,a73610fff315481a984a83c677f655cd,2,samples/CAM_FRONT/n008-2018-09-18-12-07-26-0400__CAM_FRONT__1537287167512404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080B712584D0C7E9A402CE3B935FDBE8E400000000000000000,"{0.46664998,-0.0005393413,0.003877827,-0.8844334}",2018-09-18 09:12:47.512404+00,146.22165,145.63374
scene-0392,aecac49bad6b4f508e0807eedafe2279,1,samples/CAM_FRONT/n008-2018-08-31-11-56-46-0400__CAM_FRONT__1535731236162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008088349A73FCB47B409BADD9DE8D9B89400000000000000000,"{-0.19631992,-0.0031608504,-0.002662124,-0.9805312}",2018-08-31 09:00:36.162404+00,67.94485,67.35695
scene-0392,add89b63f8214a188928e27f725652ca,2,samples/CAM_FRONT/n008-2018-08-31-11-56-46-0400__CAM_FRONT__1535731236662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000804089F0C63D907B40C620E0189EA389400000000000000000,"{-0.20555563,-0.0011638581,-0.0009292458,-0.9786443}",2018-08-31 09:00:36.662404+00,66.86392,66.276024
scene-0392,9a6cdedd158e450ea026a4590ae4441b,3,samples/CAM_FRONT/n008-2018-08-31-11-56-46-0400__CAM_FRONT__1535731237112404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008054D5EF536D727B40EA6274DCA9AA89400000000000000000,"{-0.22332995,-0.0007029714,-0.0014744439,-0.9747415}",2018-08-31 09:00:37.112404+00,64.778625,64.19073
scene-0392,9b543f2026e4409b8e0938e8bafe6b17,4,samples/CAM_FRONT/n008-2018-08-31-11-56-46-0400__CAM_FRONT__1535731237612404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008008C7FE43FE527B40018BEE7CF6B289400000000000000000,"{-0.24834411,-0.0008006754,-0.0022521173,-0.96866894}",2018-08-31 09:00:37.612404+00,61.829025,61.241127
scene-0168,ef8b7b5bc56d467bb269fdf87073ae95,1,samples/CAM_FRONT/n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915471412465.jpg,010100008023DBF97E6ABCFA3F39B4C876BE9F9ABFFA7E6ABC7493F83F,"{0.50081235,-0.49682072,0.49634936,-0.50595796}","{{1262.8093,0,786.67847},{0,1262.8093,437.9891},{0,0,1}}",010100008029DDD182B3BD9D406F3502CC7B2F8B400000000000000000,"{0.9998999,-0.008427306,0.006207458,0.009517475}",2018-05-21 08:11:11.412465+00,-89.17336,-88.90334
scene-0206,e8b55ffb385a4380a5ed052304b58aa1,1,samples/CAM_FRONT/n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532621877162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000808E42FDB2C585A040F8DB5A945F528B400000000000000000,"{0.9908886,-0.008627093,-0.0010530436,0.13440329}",2018-07-26 09:17:57.162404+00,-73.96541,-74.55331
scene-0206,2f283023e4164b47853fa7cb6523b958,2,samples/CAM_FRONT/n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532621877662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080C7A254952086A0403AE4959CCE528B400000000000000000,"{0.99002343,-0.00784674,-0.0020624024,0.14066896}",2018-07-26 09:17:57.662404+00,-73.24115,-73.82905
scene-0907,0bb35950758743b5bf9334ab9e28ea43,1,samples/CAM_FRONT/n008-2018-09-18-15-12-01-0400__CAM_FRONT__1537298007162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000805F6A08BCF451974074EF412DF23F95400000000000000000,"{0.7693141,-0.0056961123,0.0041180076,-0.6388321}",2018-09-18 12:13:27.162404+00,-168.82266,-169.41055
scene-0746,40b268d1484f4f29be7593102fb60653,1,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535656805162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080BC288E4B1AAB8840A3DB2B77F54279400000000000000000,"{-0.34811106,0.0024628467,0.0042318986,-0.9374405}",2018-08-30 12:20:05.162404+00,49.84509,49.25719
scene-0746,d66ebba2a0d04dc894804ab62fb91578,2,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535656805662415.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080D043ABAFDF9B8840C8DD62B8FA5D79400000000000000000,"{-0.3572831,0.005384006,0.0049618436,-0.9339675}",2018-08-30 12:20:05.662415+00,48.72197,48.13407
scene-0746,c80838b9b2e3492ab2ba67ea9dbf5547,3,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535656806162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080B0D56A42FD8D8840EB1F2C954E7779400000000000000000,"{-0.3611673,0.0034958273,0.00868103,-0.93245405}",2018-08-30 12:20:06.162404+00,48.247158,47.65926
scene-0746,a21405c307cb4244bf97c2ba7d9609c8,4,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535656806612404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080AE05D5EA1C828840ACA734A9318D79400000000000000000,"{-0.36157706,0.0027540328,0.0097148,-0.9322875}",2018-08-30 12:20:06.612404+00,48.197086,47.609188
scene-0746,db81171b0dcc4611a8a6872abf3351a8,5,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535656807162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080B6CD97A7B3738840A6C885587FA779400000000000000000,"{-0.35710457,5.5620432e-05,0.011004858,-0.9339996}",2018-08-30 12:20:07.162404+00,48.74496,48.157063
scene-0746,9eb9ac565b9d4a13a5e84725f2cc79cc,6,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535656807662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008072F0C09B13648840E9A6AF0141C379400000000000000000,"{-0.3506733,-8.5866246e-05,0.008330889,-0.9364608}",2018-08-30 12:20:07.662404+00,49.531956,48.944057
scene-0746,e1b0cf4b19564f4e89d6f745304d262b,7,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535656808162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000806C6D3503745188401258EA2FA0E379400000000000000000,"{-0.34496292,-0.0006485121,0.0048270966,-0.9386037}",2018-08-30 12:20:08.162404+00,50.22891,49.641014
scene-0746,5c10fcd3918a4afbb64d865f87064be0,8,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535656808662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080DEA0594FCF3C8840ACE8FE65E8067A400000000000000000,"{-0.34004858,0.001713242,-0.00035006198,-0.94040626}",2018-08-30 12:20:08.662404+00,50.82801,50.240112
scene-0763,7bd05dc1bdac499c8edecbe2d5992fda,1,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657268262404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080D8419032914F82404C046FA99E3586400000000000000000,"{0.9312553,0.00712275,-0.0033841848,-0.36428207}",2018-08-30 12:27:48.262404+00,-132.13675,-132.72466
scene-0763,11cf905db0be4f71ac449af86d46f862,2,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657268762404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000808885B3D3606E8240DE5BE8D7401986400000000000000000,"{0.9344491,0.009400796,-0.002435375,-0.35596436}",2018-08-30 12:27:48.762404+00,-131.11418,-131.70207
scene-0763,5949ae093fb24b82af4c72cb6aefce12,3,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657269262404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000806CF7185E088C824043534E02ABFE85400000000000000000,"{0.9367637,0.008735326,-0.0024367075,-0.34984496}",2018-08-30 12:27:49.262404+00,-130.36504,-130.95294
scene-0763,78b0172386a84e70847222d508f6c508,4,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657284662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008088701DBE32F584403E0AD210E7DE83400000000000000000,"{0.9360401,-0.0031832373,0.0048510176,-0.35184547}",2018-08-30 12:28:04.662404+00,-130.61247,-131.20036
scene-0763,7b499c9290954671b327fa3e120b9733,5,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657285162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000802C0A3B2B4008854030E1B43FAFCD83400000000000000000,"{0.9334996,-0.0021314765,0.008000818,-0.35848293}",2018-08-30 12:28:05.162404+00,-131.42856,-132.01645
scene-0763,4ef53b35eb9943c0a97ae5d563be62a9,6,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657285662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008026541ADFF61A8540985EC01F62BC83400000000000000000,"{0.9319237,-0.00067761727,0.009145605,-0.3625384}",2018-08-30 12:28:05.662404+00,-131.92902,-132.5169
scene-0763,697b97e596d24592956c464638ffc576,7,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657286162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000807CB6CCE4402E85408FDFFF0B55AA83400000000000000000,"{0.9309345,0.0006481867,0.0072043696,-0.3651146}",2018-08-30 12:28:06.162404+00,-132.24495,-132.83284
scene-0763,5d9dcc2e6e5e4a18b690386979f35ad3,8,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657286662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000803068E5105D428540609773AC799783400000000000000000,"{0.93121976,0.0016648844,0.005630904,-0.36441082}",2018-08-30 12:28:06.662404+00,-132.15744,-132.74535
scene-0331,ba0a2102c45f4a54a3c761966521ce69,1,samples/CAM_FRONT/n008-2018-08-22-15-53-49-0400__CAM_FRONT__1534968031912404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000807FACF71CF09C9C408308FD5AFE0592400000000000000000,"{0.20106107,0.0034920003,0.0030357938,0.97956777}",2018-08-22 13:00:31.912404+00,67.39066,66.80277
scene-0512,a5c1bcec8a2e456f9f4a7c33c278aa5f,1,samples/CAM_FRONT/n008-2018-08-28-13-40-50-0400__CAM_FRONT__1535478884162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008083CDC265AF8DA340A20754CB76848B400000000000000000,"{-0.99188596,0.0009862907,0.001966315,0.12711188}",2018-08-28 10:54:44.162404+00,-104.01785,-104.60575
scene-0512,c8dba47802184687b20b39a428733b64,2,samples/CAM_FRONT/n008-2018-08-28-13-40-50-0400__CAM_FRONT__1535478885112404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080C2503415BF99A3401BA30D0D5C738B400000000000000000,"{-0.9778058,-0.0041476716,-0.0041501424,0.20943108}",2018-08-28 10:54:45.112404+00,-113.592354,-114.18025
scene-0760,7ad10cac8abd408a82ee428be279ccc1,1,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657180112404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080E09D3B3A97087340622BB48C72FA84400000000000000000,"{-0.27965978,0.005150126,-0.028524546,-0.95966154}",2018-08-30 12:26:20.112404+00,58.104095,57.516197
scene-0760,fac31ab2c9a54943a85fe58d3f3aa7b5,2,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657180612404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008008455DBABFFB7240CA55AFBDEAFE84400000000000000000,"{-0.3044448,0.0016132556,-0.032108236,-0.9519873}",2018-08-30 12:26:20.612404+00,55.148785,54.560886
scene-0760,f39324bd898e423fb1844ae9b7bf53a0,3,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657181112404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080E8AB6A3811EE72403F83E2A05E0485400000000000000000,"{-0.34074384,-0.0011629183,-0.028819485,-0.93971366}",2018-08-30 12:26:21.112404+00,50.759617,50.171722
scene-0760,091f136912a7420f953aa0443b15daaa,4,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657181662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000805840BCE206E07240052EC1C7200B85400000000000000000,"{-0.39290148,-0.005538328,-0.022319643,-0.919293}",2018-08-30 12:26:21.662404+00,44.33379,43.74589
scene-0589,8346563da230472a97eb2736c0e80dcb,1,samples/CAM_FRONT/n008-2018-09-18-13-41-50-0400__CAM_FRONT__1537292779662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008020D3D78AECAC9440000EABA52DB990400000000000000000,"{0.866569,0.013880129,-0.010380715,0.49875623}",2018-09-18 10:46:19.662404+00,-29.562614,-30.150513
scene-0063,f45abc7d6edc488b84073059f2c1832a,1,samples/CAM_FRONT/n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153275262404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080ACB16E29988A9F400F4D8931AA8B88400000000000000000,"{0.014340582,-0.0013416486,0.012499446,-0.99981815}",2018-08-01 12:54:35.262404+00,92.22922,91.64132
scene-0063,68042d7f04ab4323b15cf03bc5e762f4,2,samples/CAM_FRONT/n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153278262404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000801DBDA826F82B9F40D314EFBDC28788400000000000000000,"{0.01192846,0.0010224648,0.008844684,-0.9998892}",2018-08-01 12:54:38.262404+00,91.95582,91.36792
scene-0063,8a754b40e99c442d8ee1e1f77afd6ee4,3,samples/CAM_FRONT/n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153278762404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080B4E8B26F951C9F40B00A6AB61D8788400000000000000000,"{0.012659248,-0.00041782358,0.0093196025,-0.9998763}",2018-08-01 12:54:38.762404+00,92.03807,91.45017
scene-0250,ae4ace51f340461bbd2ecf07bf078632,1,samples/CAM_FRONT/n008-2018-08-21-11-53-44-0400__CAM_FRONT__1534867377412404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080A8A1AF9FA3967E409F0F2880D4AA9A400000000000000000,"{0.9714296,-0.0029666536,-0.0124705555,-0.23698147}",2018-08-21 09:02:57.412404+00,-116.83894,-117.42684
scene-0250,d2c6b7a30c204c8a8f09ce4ee584a63e,2,samples/CAM_FRONT/n008-2018-08-21-11-53-44-0400__CAM_FRONT__1534867377912404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080B84BAFBBA8C67E401FD7F20B8AA49A400000000000000000,"{0.9717689,-0.003710266,-0.012017959,-0.2355993}",2018-08-21 09:02:57.912404+00,-116.67618,-117.26408
scene-0250,cae589849dcb46b6901b8aa01cb9ec60,3,samples/CAM_FRONT/n008-2018-08-21-11-53-44-0400__CAM_FRONT__1534867379912404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000800022E0F47B937F400DCC5E0A74899A400000000000000000,"{0.9706407,0.0002865982,-0.009556262,-0.24034385}",2018-08-21 09:02:59.912404+00,-117.22923,-117.81713
